"location","elevation","state_fips","state","lat","long","biofix"
"39.53125_-122.03125",28.3,"06","CA",39.53125,-122.03125,171.23724390625
"39.53125_-122.09375",31,"06","CA",39.53125,-122.09375,171.14355390625
"39.53125_-122.15625",36.4,"06","CA",39.53125,-122.15625,170.95617390625
"39.53125_-122.21875",42.1,"06","CA",39.53125,-122.21875,170.75838390625
"39.53125_-122.28125",58.9,"06","CA",39.53125,-122.28125,170.17542390625
"39.53125_-77.96875",160.6,"54","WV",39.53125,-77.96875,166.64643390625
"39.53125_-78.21875",244.8,"54","WV",39.53125,-78.21875,163.72469390625
"39.59375_-121.65625",66.1,"06","CA",39.59375,-121.65625,169.09505265625
"39.59375_-121.71875",47.4,"06","CA",39.59375,-121.71875,169.74394265625
"39.59375_-121.78125",40,"06","CA",39.59375,-121.78125,170.00072265625
"39.59375_-121.84375",36.8,"06","CA",39.59375,-121.84375,170.11176265625
"39.59375_-121.90625",33.8,"06","CA",39.59375,-121.90625,170.21586265625
"39.59375_-121.96875",33.5,"06","CA",39.59375,-121.96875,170.22627265625
"39.59375_-122.03125",34.1,"06","CA",39.59375,-122.03125,170.20545265625
"39.59375_-122.09375",37.6,"06","CA",39.59375,-122.09375,170.08400265625
"39.59375_-122.15625",44,"06","CA",39.59375,-122.15625,169.86192265625
"39.59375_-122.21875",47.7,"06","CA",39.59375,-122.21875,169.73353265625
"39.59375_-122.28125",67.9,"06","CA",39.59375,-122.28125,169.03259265625
"39.65625_-121.78125",53.4,"06","CA",39.65625,-121.78125,168.71049265625
"39.65625_-121.84375",47.8,"06","CA",39.65625,-121.84375,168.90481265625
"39.65625_-121.90625",38.9,"06","CA",39.65625,-121.90625,169.21364265625
"39.65625_-121.96875",37.4,"06","CA",39.65625,-121.96875,169.26569265625
"39.65625_-122.03125",41.6,"06","CA",39.65625,-122.03125,169.11995265625
"39.65625_-122.09375",47.6,"06","CA",39.65625,-122.09375,168.91175265625
"39.65625_-122.15625",54.6,"06","CA",39.65625,-122.15625,168.66885265625
"39.65625_-122.21875",59,"06","CA",39.65625,-122.21875,168.51617265625
"39.65625_-122.28125",81.7,"06","CA",39.65625,-122.28125,167.72848265625
"39.65625_-77.59375",220.5,"24","MD",39.65625,-77.59375,162.91212265625
"39.71875_-121.78125",87.4,"06","CA",39.71875,-121.78125,166.71072390625
"39.71875_-121.84375",58.5,"06","CA",39.71875,-121.84375,167.71355390625
"39.71875_-121.90625",44.9,"06","CA",39.71875,-121.90625,168.18547390625
"39.71875_-121.96875",41.7,"06","CA",39.71875,-121.96875,168.29651390625
"39.71875_-122.03125",47.4,"06","CA",39.71875,-122.03125,168.09872390625
"39.71875_-122.09375",55.9,"06","CA",39.71875,-122.09375,167.80377390625
"39.71875_-122.15625",66.5,"06","CA",39.71875,-122.15625,167.43595390625
"39.71875_-122.21875",76,"06","CA",39.71875,-122.21875,167.10630390625
"39.71875_-122.28125",92.8,"06","CA",39.71875,-122.28125,166.52334390625
"39.71875_-77.53125",291.5,"24","MD",39.71875,-77.53125,159.62845390625
"39.78125_-121.90625",51.2,"06","CA",39.78125,-121.90625,167.15217640625
"39.78125_-121.96875",45.3,"06","CA",39.78125,-121.96875,167.35690640625
"39.78125_-122.03125",47.9,"06","CA",39.78125,-122.03125,167.26668640625
"39.78125_-122.09375",59.1,"06","CA",39.78125,-122.09375,166.87804640625
"39.78125_-122.15625",71.7,"06","CA",39.78125,-122.15625,166.44082640625
"39.84375_-121.90625",71.8,"06","CA",39.84375,-121.90625,165.62795015625
"39.84375_-121.96875",55.1,"06","CA",39.84375,-121.96875,166.20744015625
"39.84375_-122.03125",51.7,"06","CA",39.84375,-122.03125,166.32542015625
"39.84375_-122.09375",57.3,"06","CA",39.84375,-122.09375,166.13110015625
"39.84375_-122.15625",70.2,"06","CA",39.84375,-122.15625,165.68347015625
"39.84375_-77.34375",199.9,"42","PA",39.84375,-77.34375,161.18288015625
"39.84375_-77.40625",390.6,"42","PA",39.84375,-77.40625,154.56559015625
"39.90625_-121.96875",71,"06","CA",39.90625,-121.96875,164.85158515625
"39.90625_-122.03125",61.5,"06","CA",39.90625,-122.03125,165.18123515625
"39.90625_-122.09375",60.1,"06","CA",39.90625,-122.09375,165.22981515625
"39.90625_-122.15625",79.1,"06","CA",39.90625,-122.15625,164.57051515625
"39.90625_-122.21875",91.4,"06","CA",39.90625,-122.21875,164.14370515625
"39.90625_-122.28125",118.6,"06","CA",39.90625,-122.28125,163.19986515625
"39.90625_-77.28125",203.4,"42","PA",39.90625,-77.28125,160.25730515625
"39.90625_-77.34375",291,"42","PA",39.90625,-77.34375,157.21758515625
"39.90625_-77.40625",413.8,"42","PA",39.90625,-77.40625,152.95642515625
"39.96875_-121.96875",109.6,"06","CA",39.96875,-121.96875,162.71332140625
"39.96875_-122.03125",81.3,"06","CA",39.96875,-122.03125,163.69533140625
"39.96875_-122.09375",64.4,"06","CA",39.96875,-122.09375,164.28176140625
"39.96875_-122.15625",77.5,"06","CA",39.96875,-122.15625,163.82719140625
"39.96875_-122.21875",93.8,"06","CA",39.96875,-122.21875,163.26158140625
"39.96875_-77.15625",200.4,"42","PA",39.96875,-77.15625,159.56256140625
"39.96875_-77.21875",211,"42","PA",39.96875,-77.21875,159.19474140625
"39.96875_-77.28125",290.4,"42","PA",39.96875,-77.28125,156.43956140625
"39.96875_-77.34375",369.8,"42","PA",39.96875,-77.34375,153.68438140625
"39.96875_-77.40625",502.5,"42","PA",39.96875,-77.40625,149.07969140625
"40.03125_-122.09375",76.9,"06","CA",40.03125,-122.09375,163.05444890625
"40.03125_-122.15625",74,"06","CA",40.03125,-122.15625,163.15507890625
"40.03125_-122.21875",91.4,"06","CA",40.03125,-122.21875,162.55129890625
"40.03125_-77.09375",180.7,"42","PA",40.03125,-77.09375,159.45258890625
"40.03125_-77.15625",259.7,"42","PA",40.03125,-77.15625,156.71128890625
"40.03125_-77.21875",294.2,"42","PA",40.03125,-77.21875,155.51413890625
"40.03125_-77.28125",322.5,"42","PA",40.03125,-77.28125,154.53212890625
"40.09375_-122.09375",79.5,"06","CA",40.09375,-122.09375,162.17594765625
"40.09375_-122.15625",75.1,"06","CA",40.09375,-122.15625,162.32862765625
"40.09375_-122.21875",90.1,"06","CA",40.09375,-122.21875,161.80812765625
"40.09375_-77.15625",247.5,"42","PA",40.09375,-77.15625,156.34634765625
"40.15625_-122.09375",144.8,"06","CA",40.15625,-122.09375,159.12703765625
"40.15625_-122.15625",81.4,"06","CA",40.15625,-122.15625,161.32701765625
"40.15625_-122.21875",88.1,"06","CA",40.15625,-122.21875,161.09452765625
"40.40625_-122.21875",123.4,"06","CA",40.40625,-122.21875,156.79043015625
"40.96875_-72.78125",33.6,"36","NY",40.96875,-72.78125,153.28727140625
"41.15625_-90.65625",211.2,"17","IL",41.15625,-90.65625,145.01320765625
"41.21875_-90.65625",218.2,"17","IL",41.21875,-90.65625,144.07708890625
"41.28125_-89.84375",239,"17","IL",41.28125,-89.84375,142.66739140625
"41.28125_-89.90625",238.8,"17","IL",41.28125,-89.90625,142.67433140625
"41.34375_-89.90625",216.4,"17","IL",41.34375,-89.90625,142.76895515625
"41.34375_-89.96875",204.2,"17","IL",41.34375,-89.96875,143.19229515625
"41.34375_-90.78125",230.3,"17","IL",41.34375,-90.78125,142.28662515625
"41.46875_-72.84375",57.2,"09","CT",41.46875,-72.84375,146.94372640625
"41.46875_-74.15625",140.5,"36","NY",41.46875,-74.15625,144.05321640625
"41.53125_-73.96875",40.6,"36","NY",41.53125,-73.96875,146.85293390625
"41.53125_-74.15625",130.3,"36","NY",41.53125,-74.15625,143.74034390625
"41.59375_-73.96875",58.3,"36","NY",41.59375,-73.96875,145.57721265625
"41.59375_-74.03125",191.7,"36","NY",41.59375,-74.03125,140.94823265625
"41.59375_-74.09375",169.8,"36","NY",41.59375,-74.09375,141.70816265625
"41.59375_-74.15625",127.5,"36","NY",41.59375,-74.15625,143.17597265625
"41.65625_-72.59375",77.5,"09","CT",41.65625,-72.59375,144.25472265625
"41.65625_-73.96875",87.1,"36","NY",41.65625,-73.96875,143.92160265625
"41.65625_-74.03125",214.9,"36","NY",41.65625,-74.03125,139.48694265625
"41.65625_-74.09375",164.3,"36","NY",41.65625,-74.09375,141.24276265625
"41.65625_-74.15625",108.9,"36","NY",41.65625,-74.15625,143.16514265625
"41.71875_-73.96875",99,"36","NY",41.71875,-73.96875,142.85770390625
"41.71875_-74.03125",154,"36","NY",41.71875,-74.03125,140.94920390625
"41.71875_-74.09375",105.9,"36","NY",41.71875,-74.09375,142.61827390625
"41.71875_-74.15625",107.5,"36","NY",41.71875,-74.15625,142.56275390625
"41.78125_-74.03125",122.5,"36","NY",41.78125,-74.03125,141.39656640625
"41.84375_-83.78125",207.2,"26","MI",41.84375,-83.78125,137.81707015625
"41.90625_-86.34375",221.1,"26","MI",41.90625,-86.34375,136.69961515625
"41.90625_-86.40625",225.7,"26","MI",41.90625,-86.40625,136.53999515625
"41.90625_-86.46875",205.6,"26","MI",41.90625,-86.46875,137.23746515625
"41.90625_-86.53125",199.1,"26","MI",41.90625,-86.53125,137.46301515625
"41.96875_-121.59375",1275.2,"06","CA",41.96875,-121.59375,99.4925014062501
"41.96875_-86.09375",247,"26","MI",41.96875,-86.09375,135.17104140625
"41.96875_-86.21875",233.3,"26","MI",41.96875,-86.21875,135.64643140625
"41.96875_-86.28125",230.9,"26","MI",41.96875,-86.28125,135.72971140625
"41.96875_-86.34375",202.2,"26","MI",41.96875,-86.34375,136.72560140625
"41.96875_-86.40625",211.3,"26","MI",41.96875,-86.40625,136.40983140625
"41.96875_-86.46875",201.9,"26","MI",41.96875,-86.46875,136.73601140625
"42.03125_-86.15625",234.6,"26","MI",42.03125,-86.15625,134.97675890625
"42.03125_-86.21875",244.8,"26","MI",42.03125,-86.21875,134.62281890625
"42.03125_-86.28125",221.7,"26","MI",42.03125,-86.28125,135.42438890625
"42.03125_-86.34375",213.6,"26","MI",42.03125,-86.34375,135.70545890625
"42.09375_-86.09375",238.4,"26","MI",42.09375,-86.09375,134.22561765625
"42.09375_-86.15625",242.7,"26","MI",42.09375,-86.15625,134.07640765625
"42.09375_-86.21875",237,"26","MI",42.09375,-86.21875,134.27419765625
"42.09375_-86.28125",228.9,"26","MI",42.09375,-86.28125,134.55526765625
"42.09375_-86.34375",213.6,"26","MI",42.09375,-86.34375,135.08617765625
"42.15625_-73.84375",56,"36","NY",42.15625,-73.84375,139.94089765625
"42.15625_-86.03125",237.8,"26","MI",42.15625,-86.03125,133.63243765625
"42.15625_-86.09375",238.2,"26","MI",42.15625,-86.09375,133.61855765625
"42.15625_-86.15625",230.7,"26","MI",42.15625,-86.15625,133.87880765625
"42.15625_-86.21875",214.8,"26","MI",42.15625,-86.21875,134.43053765625
"42.15625_-86.28125",217.9,"26","MI",42.15625,-86.28125,134.32296765625
"42.15625_-86.34375",207.2,"26","MI",42.15625,-86.34375,134.69425765625
"42.21875_-85.78125",267.7,"26","MI",42.21875,-85.78125,131.98618890625
"42.21875_-85.96875",231.9,"26","MI",42.21875,-85.96875,133.22844890625
"42.21875_-86.03125",222.9,"26","MI",42.21875,-86.03125,133.54074890625
"42.21875_-86.09375",222,"26","MI",42.21875,-86.09375,133.57197890625
"42.21875_-86.15625",208.5,"26","MI",42.21875,-86.15625,134.04042890625
"42.28125_-72.34375",177.1,"25","MA",42.28125,-72.34375,134.52657140625
"42.28125_-85.96875",217.9,"26","MI",42.28125,-85.96875,133.11081140625
"42.28125_-86.03125",224.1,"26","MI",42.28125,-86.03125,132.89567140625
"42.28125_-86.09375",218.4,"26","MI",42.28125,-86.09375,133.09346140625
"42.28125_-86.15625",205.3,"26","MI",42.28125,-86.15625,133.54803140625
"42.28125_-86.21875",203.5,"26","MI",42.28125,-86.21875,133.61049140625
"42.28125_-86.28125",203.2,"26","MI",42.28125,-86.28125,133.62090140625
"42.34375_-85.90625",234.9,"26","MI",42.34375,-85.90625,131.92275515625
"42.34375_-85.96875",232,"26","MI",42.34375,-85.96875,132.02338515625
"42.34375_-86.03125",213.1,"26","MI",42.34375,-86.03125,132.67921515625
"42.34375_-86.09375",209.9,"26","MI",42.34375,-86.09375,132.79025515625
"42.34375_-86.15625",200.6,"26","MI",42.34375,-86.15625,133.11296515625
"42.34375_-86.21875",201,"26","MI",42.34375,-86.21875,133.09908515625
"42.34375_-86.28125",196.2,"26","MI",42.34375,-86.28125,133.26564515625
"42.40625_-73.71875",69.8,"36","NY",42.40625,-73.71875,137.05885015625
"42.40625_-85.96875",223.1,"26","MI",42.40625,-85.96875,131.73934015625
"42.40625_-86.15625",198.6,"26","MI",42.40625,-86.15625,132.58949015625
"42.40625_-86.21875",191.3,"26","MI",42.40625,-86.21875,132.84280015625
"42.46875_-86.15625",197.5,"26","MI",42.46875,-86.15625,132.04006640625
"42.46875_-86.21875",194.5,"26","MI",42.46875,-86.21875,132.14416640625
"42.53125_-86.15625",195.9,"26","MI",42.53125,-86.15625,131.51327390625
"42.53125_-86.21875",207.2,"26","MI",42.53125,-86.21875,131.12116390625
"42.59375_-86.15625",205.6,"26","MI",42.59375,-86.15625,130.59965265625
"42.71875_-71.59375",101.1,"33","NH",42.71875,-71.59375,133.08758390625
"42.71875_-74.03125",172.2,"36","NY",42.71875,-74.03125,130.62041390625
"42.78125_-71.59375",105.7,"33","NH",42.78125,-71.59375,132.36677640625
"42.90625_-70.90625",29.5,"33","NH",42.90625,-70.90625,133.90438515625
"42.90625_-76.21875",328.6,"36","NY",42.90625,-76.21875,123.52561515625
"42.90625_-85.78125",192.2,"26","MI",42.90625,-85.78125,128.25869515625
"43.03125_-72.53125",268.6,"50","VT",43.03125,-72.53125,124.52220890625
"43.03125_-85.34375",258.9,"26","MI",43.03125,-85.34375,124.85879890625
"43.03125_-85.71875",232.3,"26","MI",43.03125,-85.71875,125.78181890625
"43.03125_-85.78125",224.3,"26","MI",43.03125,-85.78125,126.05941890625
"43.03125_-85.84375",212.3,"26","MI",43.03125,-85.84375,126.47581890625
"43.09375_-85.28125",261.6,"26","MI",43.09375,-85.28125,124.23032765625
"43.09375_-85.34375",269.5,"26","MI",43.09375,-85.34375,123.95619765625
"43.09375_-85.65625",236.6,"26","MI",43.09375,-85.65625,125.09782765625
"43.09375_-85.71875",247.7,"26","MI",43.09375,-85.71875,124.71265765625
"43.09375_-85.78125",250.7,"26","MI",43.09375,-85.78125,124.60855765625
"43.09375_-85.84375",230.7,"26","MI",43.09375,-85.84375,125.30255765625
"43.09375_-85.90625",210.8,"26","MI",43.09375,-85.90625,125.99308765625
"43.15625_-76.78125",133.5,"36","NY",43.15625,-76.78125,128.14589765625
"43.15625_-76.84375",128.3,"36","NY",43.15625,-76.84375,128.32633765625
"43.15625_-76.90625",124.9,"36","NY",43.15625,-76.90625,128.44431765625
"43.15625_-76.96875",134.2,"36","NY",43.15625,-76.96875,128.12160765625
"43.15625_-77.03125",141.6,"36","NY",43.15625,-77.03125,127.86482765625
"43.15625_-77.09375",144.8,"36","NY",43.15625,-77.09375,127.75378765625
"43.15625_-77.21875",150.4,"36","NY",43.15625,-77.21875,127.55946765625
"43.15625_-85.28125",265.6,"26","MI",43.15625,-85.28125,123.56202765625
"43.15625_-85.34375",263.7,"26","MI",43.15625,-85.34375,123.62795765625
"43.15625_-85.71875",240.3,"26","MI",43.15625,-85.71875,124.43993765625
"43.15625_-85.78125",257.3,"26","MI",43.15625,-85.78125,123.85003765625
"43.15625_-85.84375",233.6,"26","MI",43.15625,-85.84375,124.67242765625
"43.21875_-76.78125",130.4,"36","NY",43.21875,-76.78125,127.72924890625
"43.21875_-76.84375",111.5,"36","NY",43.21875,-76.84375,128.38507890625
"43.21875_-76.90625",104.4,"36","NY",43.21875,-76.90625,128.63144890625
"43.21875_-76.96875",106.4,"36","NY",43.21875,-76.96875,128.56204890625
"43.21875_-77.03125",126.3,"36","NY",43.21875,-77.03125,127.87151890625
"43.21875_-77.09375",136.6,"36","NY",43.21875,-77.09375,127.51410890625
"43.21875_-77.15625",138.9,"36","NY",43.21875,-77.15625,127.43429890625
"43.21875_-77.21875",133.8,"36","NY",43.21875,-77.21875,127.61126890625
"43.21875_-77.28125",132.5,"36","NY",43.21875,-77.28125,127.65637890625
"43.21875_-77.90625",147.3,"36","NY",43.21875,-77.90625,127.14281890625
"43.21875_-77.96875",158.2,"36","NY",43.21875,-77.96875,126.76458890625
"43.21875_-78.28125",178.9,"36","NY",43.21875,-78.28125,126.04629890625
"43.21875_-78.34375",171.8,"36","NY",43.21875,-78.34375,126.29266890625
"43.21875_-78.40625",159.9,"36","NY",43.21875,-78.40625,126.70559890625
"43.21875_-78.53125",145.2,"36","NY",43.21875,-78.53125,127.21568890625
"43.21875_-78.59375",133.2,"36","NY",43.21875,-78.59375,127.63208890625
"43.21875_-78.65625",124.5,"36","NY",43.21875,-78.65625,127.93397890625
"43.21875_-85.71875",244.4,"26","MI",43.21875,-85.71875,123.77344890625
"43.21875_-85.78125",252.8,"26","MI",43.21875,-85.78125,123.48196890625
"43.21875_-85.84375",235.4,"26","MI",43.21875,-85.84375,124.08574890625
"43.21875_-85.90625",218.5,"26","MI",43.21875,-85.90625,124.67217890625
"43.28125_-76.71875",99.5,"36","NY",43.28125,-76.71875,128.28254140625
"43.28125_-76.78125",102,"36","NY",43.28125,-76.78125,128.19579140625
"43.28125_-76.84375",87.7,"36","NY",43.28125,-76.84375,128.69200140625
"43.28125_-76.90625",85.7,"36","NY",43.28125,-76.90625,128.76140140625
"43.28125_-77.03125",95.5,"36","NY",43.28125,-77.03125,128.42134140625
"43.28125_-77.09375",100.7,"36","NY",43.28125,-77.09375,128.24090140625
"43.28125_-77.15625",100.2,"36","NY",43.28125,-77.15625,128.25825140625
"43.28125_-77.21875",98.7,"36","NY",43.28125,-77.21875,128.31030140625
"43.28125_-77.28125",100.4,"36","NY",43.28125,-77.28125,128.25131140625
"43.28125_-77.34375",101,"36","NY",43.28125,-77.34375,128.23049140625
"43.28125_-77.40625",97,"36","NY",43.28125,-77.40625,128.36929140625
"43.28125_-78.09375",132.9,"36","NY",43.28125,-78.09375,127.12356140625
"43.28125_-78.15625",134.1,"36","NY",43.28125,-78.15625,127.08192140625
"43.28125_-78.21875",131.8,"36","NY",43.28125,-78.21875,127.16173140625
"43.28125_-78.28125",126.3,"36","NY",43.28125,-78.28125,127.35258140625
"43.28125_-78.34375",121.7,"36","NY",43.28125,-78.34375,127.51220140625
"43.28125_-78.40625",115.1,"36","NY",43.28125,-78.40625,127.74122140625
"43.28125_-78.65625",109.5,"36","NY",43.28125,-78.65625,127.93554140625
"43.28125_-78.71875",104.1,"36","NY",43.28125,-78.71875,128.12292140625
"43.28125_-78.78125",102.5,"36","NY",43.28125,-78.78125,128.17844140625
"43.28125_-78.84375",94.9,"36","NY",43.28125,-78.84375,128.44216140625
"43.28125_-78.96875",88.4,"36","NY",43.28125,-78.96875,128.66771140625
"43.28125_-85.78125",255.4,"26","MI",43.28125,-85.78125,122.87281140625
"43.28125_-85.84375",243.6,"26","MI",43.28125,-85.84375,123.28227140625
"43.34375_-77.96875",93,"36","NY",43.34375,-77.96875,127.99443515625
"43.34375_-78.03125",96.6,"36","NY",43.34375,-78.03125,127.86951515625
"43.34375_-78.15625",97.8,"36","NY",43.34375,-78.15625,127.82787515625
"43.34375_-78.21875",99.1,"36","NY",43.34375,-78.21875,127.78276515625
"43.34375_-78.28125",96.2,"36","NY",43.34375,-78.28125,127.88339515625
"43.34375_-78.34375",92.3,"36","NY",43.34375,-78.34375,128.01872515625
"43.34375_-78.40625",95.5,"36","NY",43.34375,-78.40625,127.90768515625
"43.34375_-78.53125",98.5,"36","NY",43.34375,-78.53125,127.80358515625
"43.34375_-78.59375",97.4,"36","NY",43.34375,-78.59375,127.84175515625
"43.34375_-78.65625",96.8,"36","NY",43.34375,-78.65625,127.86257515625
"43.34375_-78.71875",93.5,"36","NY",43.34375,-78.71875,127.97708515625
"43.34375_-78.78125",87.9,"36","NY",43.34375,-78.78125,128.17140515625
"43.34375_-85.84375",249.5,"26","MI",43.34375,-85.84375,122.56388515625
"43.40625_-86.03125",228.2,"26","MI",43.40625,-86.03125,122.79462015625
"43.53125_-85.96875",264.9,"26","MI",43.53125,-85.96875,120.52022390625
"43.53125_-86.34375",229.2,"26","MI",43.53125,-86.34375,121.75901390625
"43.53125_-86.40625",221.6,"26","MI",43.53125,-86.40625,122.02273390625
"43.53125_-86.46875",215.9,"26","MI",43.53125,-86.46875,122.22052390625
"43.59375_-86.28125",261.3,"26","MI",43.59375,-86.28125,120.15261265625
"43.59375_-86.34375",268.2,"26","MI",43.59375,-86.34375,119.91318265625
"43.59375_-86.40625",220.9,"26","MI",43.59375,-86.40625,121.55449265625
"43.59375_-86.46875",215.3,"26","MI",43.59375,-86.46875,121.74881265625
"43.65625_-86.34375",263.6,"26","MI",43.65625,-86.34375,119.58555265625
"43.65625_-86.40625",244.9,"26","MI",43.65625,-86.40625,120.23444265625
"43.65625_-86.46875",225.8,"26","MI",43.65625,-86.46875,120.89721265625
"43.71875_-70.84375",178.8,"23","ME",43.71875,-70.84375,122.04614390625
"43.71875_-86.09375",263.2,"26","MI",43.71875,-86.09375,119.11746390625
"43.71875_-86.15625",276,"26","MI",43.71875,-86.15625,118.67330390625
"43.71875_-86.28125",221.8,"26","MI",43.71875,-86.28125,120.55404390625
"43.71875_-86.34375",215.5,"26","MI",43.71875,-86.34375,120.77265390625
"43.71875_-86.40625",207.5,"26","MI",43.71875,-86.40625,121.05025390625
"43.84375_-86.03125",255.9,"26","MI",43.84375,-86.03125,118.42268015625
"43.84375_-86.28125",211.1,"26","MI",43.84375,-86.28125,119.97724015625
"43.84375_-86.34375",215.3,"26","MI",43.84375,-86.34375,119.83150015625
"43.84375_-86.40625",203.7,"26","MI",43.84375,-86.40625,120.23402015625
"43.90625_-86.28125",201.2,"26","MI",43.90625,-86.28125,119.85464515625
"43.90625_-86.34375",203.4,"26","MI",43.90625,-86.34375,119.77830515625
"43.90625_-86.40625",217.8,"26","MI",43.90625,-86.40625,119.27862515625
"44.09375_-91.53125",224.3,"55","WI",44.09375,-91.53125,117.68638765625
"44.15625_-70.28125",120.5,"23","ME",44.15625,-70.28125,120.84324765625
"44.28125_-69.96875",70.8,"23","ME",44.28125,-69.96875,121.69368140625
"44.28125_-70.03125",100.1,"23","ME",44.28125,-70.03125,120.67697140625
"44.34375_-69.84375",87.1,"23","ME",44.34375,-69.84375,120.69891515625
"44.40625_-69.84375",89.2,"23","ME",44.40625,-69.84375,120.20217015625
"44.40625_-86.15625",252.3,"26","MI",44.40625,-86.15625,114.54260015625
"44.40625_-86.21875",247.6,"26","MI",44.40625,-86.21875,114.70569015625
"44.46875_-86.15625",245,"26","MI",44.46875,-86.15625,114.37731640625
"44.46875_-86.21875",223.2,"26","MI",44.46875,-86.21875,115.13377640625
"44.53125_-86.09375",261.9,"26","MI",44.53125,-86.09375,113.37757390625
"44.53125_-86.15625",242.8,"26","MI",44.53125,-86.15625,114.04034390625
"44.59375_-86.15625",226.4,"26","MI",44.59375,-86.15625,114.20139265625
"44.65625_-86.03125",235.2,"26","MI",44.65625,-86.03125,113.49328265625
"44.78125_-72.96875",220.3,"50","VT",44.78125,-72.96875,113.22065640625
"44.84375_-73.40625",38.7,"36","NY",44.84375,-73.40625,119.13527015625
"44.90625_-73.40625",37.6,"36","NY",44.90625,-73.40625,118.79181515625
"44.90625_-85.53125",205.2,"26","MI",44.90625,-85.53125,112.97609515625
"45.03125_-85.65625",251.1,"26","MI",45.03125,-85.65625,110.63595890625
"45.03125_-85.71875",208.8,"26","MI",45.03125,-85.71875,112.10376890625
"45.15625_-85.65625",220,"26","MI",45.15625,-85.65625,110.98884765625
